137285425;0;0.4357447;4.8506527;8.327033
137285425;3;-0.092680834;-0.036220096;-0.15766394
137285425;12;0.012451552;-0.2609943;-0.95620596;0.13168737
137285425;18;0.23822749;-0.16223639;-0.4168218
137285425;1;0.44054657;4.9274178;8.467053
137285425;2;-0.0047884034;-0.076614454;-0.1388637
142325425;0;0.40701428;4.841076;8.317456
142325425;3;-0.1022685;-0.0063917814;-0.15233746
142325425;12;0.014496292;-0.26059756;-0.9560228;0.13357952
142325425;18;0.23804438;-0.16205329;-0.41721854
147365425;0;0.37349546;4.7979803;8.360553
147365425;3;-0.10120321;0.02130594;-0.14701098
147365425;12;0.016266365;-0.25742364;-0.95669425;0.13476974
147365425;18;0.2379223;-0.16180913;-0.41755426
147365425;1;0.37500328;4.873247;8.5014715
147365425;2;0.0;-0.07182605;-0.1388637
147365425;4;-7.25;-39.375;-22.5
147365425;6;2.8747153;-0.52056426;-0.044643853
147365425;7;-0.9694919;0.2287878;-0.08798684;0.0;-0.24204648;-0.83682704;0.491054;0.0;0.038717404
147365425;11;167.98438;-29.796875;2.1875
152421425;0;0.320823;4.793192;8.327033
152421425;3;-0.089484945;0.04900366;-0.14701098
152421425;12;0.016846217;-0.2578814;-0.95773184;0.12619403
152421425;18;0.23783074;-0.16150396;-0.41788995
157461425;0;0.31603462;4.807557;8.303091
157461425;3;-0.07670138;0.07670138;-0.14274979
157461425;12;0.017517624;-0.25907162;-0.9573046;0.126957
157461425;18;0.23780023;-0.16119877;-0.4181646
157461425;1;0.31604427;4.907964;8.483813
157461425;2;0.0;-0.10055647;-0.17717093
162501425;0;0.2777274;4.841076;8.250419
162501425;3;-0.063917816;0.09800732;-0.13422741
162501425;12;0.020935697;-0.26154363;-0.9560533;0.1305887
162501425;18;0.23780023;-0.16083254;-0.41843927
167557425;0;0.25857377;4.8267107;8.279149
167557425;3;-0.05113425;0.11185618;-0.120378554
167557425;12;0.022034364;-0.26007873;-0.95632803;0.1314127
167557425;18;0.23786126;-0.16046633;-0.4186224
167557425;1;0.25678596;4.935199;8.470046
167557425;2;0.0;-0.10534488;-0.18674773
167557425;4;-7.0;-39.75;-22.5
167557425;6;2.8734927;-0.5276106;-0.031221777
167557425;7;-0.9679694;0.22887659;-0.10320258;0.0;-0.2496153;-0.8331465;0.493517;0.0;0.026971621
167557425;11;167.8125;-30.203125;1.453125
172597425;0;0.19153613;4.8458643;8.221688
172597425;3;-0.04793836;0.113986775;-0.10652969
172597425;12;0.025543991;-0.26194036;-0.9559007;0.1301004
172597425;18;0.23789178;-0.1601001;-0.4188055
177637425;0;0.15322891;4.9320555;8.145074
177637425;3;-0.04793836;0.11292148;-0.089484945
177637425;12;0.029755548;-0.26718956;-0.95364237;0.13504441
177637425;18;0.23795281;-0.15973388;-0.4189581
177637425;1;0.15054002;5.0767603;8.388641
177637425;2;0.0;-0.1436521;-0.23942018
182709425;0;0.10534488;4.912902;8.101978
182709425;3;-0.046873067;0.1022685;-0.07137489
182709425;12;0.033265173;-0.26703694;-0.95309305;0.13846248
182709425;18;0.23798333;-0.15942869;-0.41908017
187733425;0;0.05267244;4.8745947;8.09719
187733425;3;-0.04793836;0.08522376;-0.05219955
187733425;12;0.03665273;-0.2649922;-0.95309305;0.14142278
187733425;18;0.23798333;-0.15915403;-0.41917172
187733425;1;0.0496812;5.0558105;8.402707
187733425;2;0.0;-0.17717093;-0.30166942
187733425;4;-6.75;-40.125;-22.5
187733425;6;2.8590887;-0.5418873;-0.006504935
187733425;7;-0.9612754;0.23882507;-0.13752213;0.0;-0.27553344;-0.8227762;0.49711242;0.0;0.005572978
187733425;11;167.5625;-31.078125;0.25
192773425;0;0.076614454;4.8698063;8.159439
192773425;3;-0.050068956;0.06604841;-0.035154797
192773425;12;0.03253273;-0.26371044;-0.95489365;0.13238929
192773425;18;0.2379223;-0.1589404;-0.41920224
197845425;0;0.095768064;4.879383;8.1402855
197845425;3;-0.05539544;0.039415985;-0.020240642
197845425;12;0.03128147;-0.26477858;-0.9547716;0.13147373
197845425;18;0.23786126;-0.1587878;-0.41926327
197845425;1;0.09666885;5.0390506;8.412285
197845425;2;0.0;-0.15801731;-0.2681506
202869425;0;0.062249243;4.8602295;8.202535
202869425;3;-0.06178722;0.0042611877;-0.01065297
202869425;12;0.033021025;-0.26206243;-0.9552904;0.13275552
202869425;18;0.23773919;-0.15869625;-0.4192938
207909425;0;0.12449849;4.9224787;8.221688
207909425;3;-0.070309594;-0.028763017;-0.005326485
207909425;12;0.029023103;-0.26477858;-0.9551073;0.12949003
207909425;18;0.23755607;-0.15866573;-0.41935483
207909425;1;0.12839298;5.0339627;8.414679
207909425;2;0.0;-0.110133275;-0.19153613
207909425;4;-6.5;-40.25;-22.625
207909425;6;2.8785596;-0.5394264;-0.015141534
207909425;7;-0.96751726;0.22308983;-0.11891723;0.0;-0.25247103;-0.82849324;0.49985752;0.0;0.012990993
207909425;11;167.40625;-30.90625;0.734375
212981425;0;0.12449849;4.9416323;8.288726
212981425;3;-0.07670138;-0.063917816;0.0021305939
212981425;12;0.02883999;-0.264626;-0.9551683;0.129429
212981425;18;0.23731193;-0.15872677;-0.41941586
218021425;0;0.22026655;4.9464207;8.336611
218021425;3;-0.08309316;-0.09800732;0.0042611877
218021425;12;0.028565325;-0.2644429;-0.95522934;0.12936796
218021425;18;0.23700674;-0.15884884;-0.41950744
218021425;1;0.13527653;5.0273786;8.41857
218021425;2;0.08140286;-0.076614454;-0.08140286
223045425;0;0.2633622;4.8841715;8.322245
223045425;3;-0.08309316;-0.12677033;0.0074570784
223045425;12;0.02822962;-0.2642903;-0.9552904;0.12930693
223045425;18;0.23670156;-0.15900144;-0.419599
228117425;0;0.2825158;4.8219223;8.403648
228117425;3;-0.08202787;-0.14914156;0.0074570784
228117425;12;0.027863398;-0.2641377;-0.9553514;0.12921537
228117425;18;0.23636585;-0.15924558;-0.41972107
228117425;1;0.1472479;5.0201955;8.422759
228117425;2;0.1340753;-0.19632454;-0.019153614
228117425;4;-6.25;-40.25;-22.75
228117425;6;2.9124165;-0.52068;-0.03360557
228117425;7;-0.9771012;0.19707024;-0.08022836;0.0;-0.21076939;-0.8447998;0.49182266;0.0;0.029146712
228117425;11;167.40625;-29.828125;1.625
233157425;0;0.32561144;4.8123455;8.42759
233157425;3;-0.08096257;-0.16512102;0.005326485
233157425;12;0.02743614;-0.26401561;-0.95541245;0.12909329
233157425;18;0.23599963;-0.15948974;-0.41984314
238197425;0;0.30645782;4.8458643;8.48984
238197425;3;-0.07457078;-0.1747087;0.0
238197425;12;0.026978362;-0.26389354;-0.955504;0.12897122
238197425;18;0.23566394;-0.1597644;-0.4199652
238197425;1;0.16161355;5.0136113;8.426351
238197425;2;0.1436521;-0.16759412;0.062249243
243253425;0;0.2873042;4.831499;8.51857
243253425;3;-0.0692443;-0.18216577;-0.0042611877
243253425;12;0.026520584;-0.26377147;-0.95556504;0.12881863
243253425;18;0.23529771;-0.16006958;-0.4201178
248293425;0;0.2777274;4.783615;8.485051
248293425;3;-0.063917816;-0.18429637;-0.0042611877
248293425;12;0.026062807;-0.26367992;-0.9556261;0.12866604
248293425;18;0.23499252;-0.16037476;-0.42027038
248293425;1;0.17657776;5.0082245;8.429344
248293425;2;0.10055647;-0.22026655;0.05267244
248293425;4;-6.0;-40.25;-22.875
248293425;6;2.9240708;-0.51312447;-0.032719694
248293425;7;-0.9793784;0.18801726;-0.073942035;0.0;-0.20001405;-0.850685;0.4861372;0.0;0.028500801
248293425;11;167.45312;-29.375;1.59375
253333425;0;0.33039984;4.759673;8.480263
253333425;3;-0.059656627;-0.17683929;-0.0085223755
253333425;12;0.025635548;-0.26358837;-0.9556566;0.12851344
253333425;18;0.23465683;-0.16064943;-0.42042297
258389425;0;0.33039984;4.7261543;8.470686
258389425;3;-0.057526033;-0.16618632;-0.019175345
258389425;12;0.025238808;-0.26349682;-0.9557176;0.12836085
258389425;18;0.23438215;-0.1609241;-0.4206061
258389425;1;0.19004557;5.0031366;8.432037
258389425;2;0.1388637;-0.272939;0.038307227
263429425;0;0.35434186;4.7405195;8.389283
263429425;3;-0.058591332;-0.14701098;-0.028763017
263429425;12;0.024872586;-0.26340526;-0.95577866;0.12817773
263429425;18;0.23410748;-0.16113773;-0.4207892
268501425;0;0.35434186;4.7548847;8.394072
268501425;3;-0.06604841;-0.12463974;-0.04154658
268501425;12;0.024597919;-0.2632832;-0.9558397;0.12796411
268501425;18;0.23383282;-0.1612598;-0.42097232
268501425;1;0.19962266;4.998049;8.434731
268501425;2;0.15322891;-0.23942018;-0.038307227
268501425;4;-5.625;-40.125;-23.0
268501425;6;2.9461246;-0.515009;-0.0421883
268501425;7;-0.98411876;0.1690323;-0.054206673;0.0;-0.17367505;-0.8537153;0.49092484;0.0;0.036705095
268501425;11;167.57812;-29.515625;2.09375
273525425;0;0.35434186;4.7405195;8.42759
273525425;3;-0.07457078;-0.09374613;-0.05113425
273525425;12;0.02438429;-0.26313058;-0.95593125;0.127781
273525425;18;0.23358867;-0.16132084;-0.42118594
278565425;0;0.30645782;4.735731;8.437167
278565425;3;-0.08522376;-0.060721926;-0.05539544
278565425;12;0.024231697;-0.26294747;-0.9559923;0.12756737
278565425;18;0.23337504;-0.16132084;-0.42136905
278565425;1;0.20321408;4.991165;8.4386215
278565425;2;0.10055647;-0.25378537;0.0
283637425;0;0.2825158;4.7405195;8.470686
283637425;3;-0.091615535;-0.031958908;-0.064983115
283637425;12;0.02417066;-0.26273385;-0.9560839;0.12738426
283637425;18;0.23316142;-0.16119877;-0.4215827
288677425;0;0.21547815;4.76925;8.508993
288677425;3;-0.09587672;-0.0085223755;-0.07137489
288677425;12;0.02417066;-0.2624897;-0.95617545;0.12720114
288677425;18;0.2329783;-0.16104618;-0.42179632
288677425;1;0.20111908;4.9833837;8.44341
288677425;2;0.009576807;-0.21068975;0.062249243
288677425;4;-5.5;-40.125;-23.0
288677425;6;2.937046;-0.51072854;-0.025318166
288677425;7;-0.9813529;0.17720234;-0.0744697;0.0;-0.19094151;-0.8542021;0.4836115;0.0;0.022084922
288677425;11;167.64062;-29.28125;1.203125
293701425;0;0.20590134;4.7405195;8.532935
293701425;3;-0.09587672;0.009587673;-0.08202787
293701425;12;0.024231697;-0.26227608;-0.956267;0.12698752
293701425;18;0.2327952;-0.16086306;-0.42200994
298773425;0;0.22505496;4.7788267;8.532935
298773425;3;-0.092680834;0.022371236;-0.091615535
298773425;12;0.024292734;-0.2620319;-0.95635855;0.12674338
298773425;18;0.23267311;-0.16061892;-0.42222357
298773425;1;0.19543268;4.975602;8.448198
298773425;2;0.02873042;-0.19632454;0.08140286
303813425;0;0.21068975;4.6782703;8.6095495
303813425;3;-0.088419646;0.036220096;-0.10120321
303813425;12;0.024414808;-0.26178777;-0.9564501;0.12652974
303813425;18;0.23255104;-0.16034424;-0.42246774
308837425;0;0.19153613;4.6686935;8.504205
308837425;3;-0.08522376;0.054330144;-0.10972559
308837425;12;0.024597919;-0.26157415;-0.95654166;0.12625508
308837425;18;0.23245949;-0.16003907;-0.42271188
308837425;1;0.18615487;4.968719;8.452389
308837425;2;0.0047884034;-0.29688102;0.047884032
308837425;4;-5.375;-40.0;-23.0
308837425;6;2.9415097;-0.50195783;-0.022518715
308837425;7;-0.9819549;0.17423312;-0.073535524;0.0;-0.18808249;-0.8591534;0.47589973;0.0;0.01973919
308837425;11;167.71875;-28.71875;1.125
313909425;0;0.21547815;4.6782703;8.480263
313909425;3;-0.08522376;0.070309594;-0.11292148
313909425;12;0.024811547;-0.26133;-0.9566332;0.12601092
313909425;18;0.23239845;-0.15970336;-0.42298654
318949425;0;0.29209262;4.6351743;8.456321
318949425;3;-0.09055024;0.09800732;-0.119313255
318949425;12;0.025086215;-0.26108584;-0.95672476;0.12576678
318949425;18;0.23233742;-0.15930662;-0.42323068
318949425;1;0.17328563;4.9612365;8.456878
318949425;2;0.11492168;-0.32561144;0.0
323989425;0;0.25378537;4.6495395;8.39886
323989425;3;-0.10652969;0.13103153;-0.122509144
323989425;12;0.025421917;-0.26078066;-0.95684683;0.12555315
323989425;18;0.2323069;-0.1587878;-0.42344433
329045425;0;0.19632454;4.6399627;8.379706
329045425;3;-0.12357444;0.16725162;-0.122509144
329045425;12;0.025849178;-0.26041445;-0.9569384;0.12533952
329045425;18;0.23224586;-0.15820795;-0.42368847
329045425;1;0.15473;4.9519587;8.462864
329045425;2;0.038307227;-0.31124622;-0.08140286
329045425;4;-5.375;-40.0;-23.0
329045425;6;2.9411666;-0.5055741;-0.023424285
329045425;7;-0.9819714;0.17418037;-0.07343998;0.0;-0.18791571;-0.85738283;0.4791477;0.0;0.020491954
329045425;11;167.79688;-28.9375;1.140625
334085425;0;0.1340753;4.654328;8.451532
334085425;3;-0.14274979;0.19921052;-0.11824796
334085425;12;0.026367992;-0.2600177;-0.95706046;0.12518692
334085425;18;0.23218483;-0.15750603;-0.4239021
339125425;0;0.07182605;4.687847;8.39886
339125425;3;-0.15979454;0.22371235;-0.11292148
339125425;12;0.026886806;-0.25955993;-0.9571825;0.12503433
339125425;18;0.23212378;-0.15677358;-0.4240852
339125425;1;0.13108654;4.93909;8.470645
339125425;2;-0.05746084;-0.24899697;-0.07182605
344181425;0;0.009576807;4.745308;8.51857
344181425;3;-0.1725781;0.23649593;-0.11185618
344181425;12;0.027466659;-0.25907162;-0.9573351;0.12491226
344181425;18;0.23203222;-0.1559801;-0.4242378
349221425;0;0.01436521;4.8219223;8.542512
349221425;3;-0.18110047;0.23969181;-0.11079088
349221425;12;0.028046511;-0.25855282;-0.9574572;0.12475967
349221425;18;0.23194067;-0.15518662;-0.42442092
349221425;1;0.10594666;4.9244246;8.479624
349221425;2;-0.090979666;-0.10055647;0.062249243
349221425;4;-5.375;-40.0;-23.0
349221425;6;2.918518;-0.513878;-0.0016816127
349221425;7;-0.97540337;0.19265628;-0.10710687;0.0;-0.22042274;-0.84926695;0.4797495;0.0;0.0014644231
349221425;11;167.76562;-29.453125;0.078125
354261425;0;-0.090979666;4.8602295;8.542512
354261425;3;-0.19388404;0.23223473;-0.10972559
354261425;12;0.028595842;-0.258034;-0.9576098;0.12463759
354261425;18;0.23178808;-0.15436262;-0.42460403
359333425;0;-0.05267244;4.879383;8.614338
359333425;3;-0.20134112;0.21732058;-0.10972559
359333425;12;0.029084139;-0.25748467;-0.95776236;0.12451552
359333425;18;0.23163548;-0.15359966;-0.42481765
359333425;1;0.08170463;4.907964;8.4895
359333425;2;-0.1340753;-0.023942016;0.12449849
364357425;0;-0.01436521;4.903325;8.614338
364357425;3;-0.2056023;0.20027582;-0.10866029
364357425;12;0.029572435;-0.2569048;-0.95791495;0.12436292
364357425;18;0.23145238;-0.15286721;-0.42503127
369397425;0;-0.01436521;4.855441;8.66701
369397425;3;-0.204537;0.18323107;-0.10652969
369397425;12;0.029999696;-0.256386;-0.9580676;0.124210335
369397425;18;0.23123875;-0.1521653;-0.42521438
369397425;1;0.060754724;4.890905;8.499676
369397425;2;-0.07182605;-0.033518825;0.16280572
369397425;4;-5.375;-40.0;-23.0
369397425;6;2.916677;-0.51065594;0.001657457
369397425;7;-0.97463095;0.1945717;-0.110618554;0.0;-0.2238136;-0.8504504;0.47606915;0.0;-0.0014460048
369397425;11;167.71875;-29.234375;-0.078125
374437425;0;-0.01436521;4.8841715;8.7053175
374437425;3;-0.20027582;0.16618632;-0.10652969
374437425;12;0.030365918;-0.25583667;-0.9582202;0.12405774
374437425;18;0.23102511;-0.15149388;-0.42545855
376396704;13;47.0
379493425;0;-0.009576807;4.8458643;8.805874
379493425;3;-0.19068815;0.15127216;-0.10652969
379493425;12;0.03073214;-0.25534835;-0.9583728;0.12387463
379493425;18;0.23081149;-0.15088351;-0.42567217
379493425;1;0.042797662;4.874444;8.508953
379493425;2;-0.047884032;-0.02873042;0.29209262
384533425;0;0.02873042;4.855441;8.872911
384533425;3;-0.175774;0.13422741;-0.1043991
384533425;12;0.031037323;-0.2548906;-0.95849484;0.12369152
384533425;18;0.23059785;-0.15030366;-0.4258858
389605425;0;0.01436521;4.831499;8.801085
389605425;3;-0.15020686;0.119313255;-0.10013791
389605425;12;0.03131199;-0.25449386;-0.9586169;0.12350841
389605425;18;0.23044527;-0.14981537;-0.42609942
389605425;1;0.02753416;4.860976;8.516735
389605425;2;-0.009576807;-0.02873042;0.2825158
389605425;4;-5.375;-40.0;-23.0
389605425;6;2.922686;-0.5020487;-0.0016322074
389605425;7;-0.97630477;0.19036421;-0.10290999;0.0;-0.21639536;-0.855679;0.4700921;0.0;0.00143079
389605425;11;167.70312;-28.71875;0.078125
394645425;0;-0.019153614;4.7500963;8.916007
394645425;3;-0.122509144;0.10013791;-0.094811425
394645425;12;0.031556137;-0.25418866;-0.95870847;0.123325296
394645425;18;0.2303232;-0.1493881;-0.42628253
399669425;0;-0.009576807;4.7309427;8.892065
399669425;3;-0.09800732;0.08096257;-0.09055024
399669425;12;0.03173925;-0.253914;-0.9588;0.12314218
399669425;18;0.23020111;-0.14902188;-0.42649618
399669425;1;0.016161354;4.851998;8.521823
399669425;2;-0.023942016;-0.11971009;0.36870706
404741425;0;0.023942016;4.6686935;9.078813
404741425;3;-0.07670138;0.070309594;-0.08735435
404741425;12;0.031922363;-0.2537309;-0.95886105;0.12295908
404741425;18;0.23014008;-0.1487167;-0.42667928
409781425;0;0.07182605;4.7022123;9.069236
409781425;3;-0.063917816;0.06604841;-0.08415846
409781425;12;0.032074954;-0.2535478;-0.9589221;0.122775964
409781425;18;0.23010956;-0.14844203;-0.4268624
409781425;1;0.00688354;4.8463116;8.525115
409781425;2;0.062249243;-0.1436521;0.5410896
409781425;4;-5.375;-40.0;-22.875
409781425;6;2.936463;-0.47830883;-0.007919581
409781425;7;-0.9797464;0.18083444;-0.0859996;0.0;-0.20011896;-0.86916214;0.45222756;0.0;0.0070307297
409781425;11;167.75;-27.375;0.390625
414821425;0;0.19632454;4.745308;8.169016
414821425;3;-0.059656627;0.0692443;-0.07989727
414821425;12;0.032258064;-0.25339517;-0.9589831;0.12262337
414821425;18;0.23007904;-0.14813684;-0.42701498
419877425;0;-0.05746084;4.735731;8.432379
419877425;3;-0.060721926;0.07883197;-0.07776668
419877425;12;0.032441176;-0.25324258;-0.95904416;0.12244026
419877425;18;0.23004852;-0.14783166;-0.42716756
419877425;1;-0.0020949906;4.841523;8.527808
419877425;2;-0.05267244;-0.10534488;-0.090979666
424917425;0;-0.10055647;4.711789;9.126697
424917425;3;-0.068179004;0.08628905;-0.07457078
424917425;12;0.032654807;-0.25305948;-0.9591052;0.122318186
424917425;18;0.230018;-0.14749596;-0.42732018
429957425;0;0.01436521;4.8745947;8.791509
429957425;3;-0.07350549;0.088419646;-0.068179004
429957425;12;0.032868434;-0.25284585;-0.9591662;0.12216559
429957425;18;0.22995697;-0.14716025;-0.42744225
429957425;1;-0.012270658;4.8358364;8.5311
429957425;2;0.023942016;0.038307227;0.25857377
429957425;4;-5.375;-40.0;-23.0
429957425;6;2.9212077;-0.50626516;-0.0016339854
429957425;7;-0.9759852;0.19118394;-0.10441029;0.0;-0.21783197;-0.853409;0.47354236;0.0;0.0014290204
429957425;11;167.73438;-29.03125;0.078125
435013425;0;-0.11971009;4.8602295;8.298303
435013425;3;-0.07776668;0.092680834;-0.070309594
435013425;12;0.033082064;-0.25263223;-0.95922726;0.12204352
435013425;18;0.22992645;-0.14682455;-0.42756432
440053425;0;-0.24420857;4.7979803;8.887277
440053425;3;-0.07989727;0.09374613;-0.07244019
440053425;12;0.033295695;-0.25241858;-0.9592883;0.12192144
440053425;18;0.22986542;-0.14645833;-0.4277169
440053425;1;-0.022745611;4.8295517;8.534692
440053425;2;-0.22026655;-0.02873042;0.34955344
445093425;0;-0.08140286;4.8362875;9.313444
445093425;3;-0.08202787;0.09694202;-0.07457078
445093425;12;0.03350932;-0.25220495;-0.95934933;0.121768855
445093425;18;0.22980438;-0.1460921;-0.4278695
450149425;0;0.009576807;4.8602295;8.556877
450149425;3;-0.08309316;0.1043991;-0.07457078
450149425;12;0.03375347;-0.25199133;-0.9594409;0.12164678
450149425;18;0.22977386;-0.14569536;-0.42799157
450149425;1;-0.034118418;4.822668;8.538583
450149425;2;0.04309563;0.033518825;0.01436521
450149425;4;-5.125;-40.0;-23.25
450149425;6;2.9261086;-0.51655066;-0.0011191936
450149425;7;-0.9769905;0.1859228;-0.10450904;0.0;-0.21328029;-0.8494184;0.4827007;0.0;9.7317004E-4
450149425;11;167.73438;-29.546875;0.0
